rev,mou,totmrc,da,ovrmou,ovrrev,vceovr,datovr,roam,change_mou,change_rev,drop_vce,drop_dat,blck_vce,blck_dat,unan_vce,unan_dat,plcd_vce,plcd_dat,recv_vce,recv_sms,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,mou_pead,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callfwdv,callwait,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
51.265,369.0,44.99,2.475,34.5,13.8,13.8,0.0,0.0,212.0,37.725,1.0,0.0,7.0,0.0,30.33333333,0.0,189.3333333,0.0,88.66666667,0.0,151.6666667,0.0,1.333333333,2.0,1.473333333,65.0,0.0,129.4166667,0.0,78.18,11.33333333,8.923333333,14.0,9.32,124.3333333,0.0,115.1533333,0.0,115.3333333,0.0,92.44333333,0.0,8.0,189.3333333,151.6666667,0.0,0.666666667,7,1,1,U,AA,N,1042,1648.0,294.44,223.83,1639.0,1036,37.31,273.17,172.67,298,184,39,273.0,173.0,37.0,C,DALLAS AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,N,,,,,0.0,P,U,U,U,U,U,N,206.0,1094469
34.99,191.0,44.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0,3.666666667,0.0,1.333333333,0.0,19.0,0.0,76.0,0.0,13.0,0.0,53.33333333,0.0,1.666666667,7.0,6.016666667,6.0,0.333333333,132.3566667,0.0,26.66,4.333333333,2.383333333,1.0,1.956666667,37.66666667,0.0,89.97,0.0,24.66666667,0.0,69.04666667,0.0,5.0,76.0,53.33333333,0.0,0.333333333,7,1,1,U,EA,Y,483,1404.0,282.77,212.16,1374.0,470,35.36,229.0,78.33,209,68,35,229.0,78.0,35.0,,MIDWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,N,,,,,0.0,P,U,U,U,U,U,N,206.0,1094470
22.3325,0.0,29.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,U,D4,Y,520,1459.0,385.59,299.71,1414.0,506,49.95,235.67,84.33,0,0,18,236.0,84.0,50.0,U,LOS ANGELES AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,N,,,,,0.0,C,U,U,U,U,U,N,206.0,1094471
320.555,4288.75,165.0375,5.1975,355.0,133.875,133.875,0.0,12.83,1156.25,-92.045,25.66666667,0.0,0.666666667,0.0,183.3333333,0.0,984.6666667,0.0,236.3333333,0.0,779.6666667,0.0,42.66666667,182.3333333,154.38,107.3333333,1.333333333,3253.2,0.0,679.7966667,56.0,54.78,5.333333333,16.72666667,623.0,0.0,2451.826667,0.0,347.3333333,0.0,1481.163333,0.0,26.33333333,984.6666667,779.6666667,0.0,30.33333333,9,1,1,U,CA,Y,7992,34731.0,2693.25,2505.57,34705.0,7981,313.2,4338.13,997.63,3903,831,351,4517.0,971.0,348.0,U,CHICAGO AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,,0.0,S,U,1.0,M,1.0,1.0,A,A,0.0,U,U,U,U,U,U,N,267.0,1094472
68.185,607.25,44.99,0.495,81.75,32.7,32.7,0.0,0.0,-120.25,-25.215,2.666666667,0.0,3.333333333,0.0,29.0,0.0,150.6666667,0.0,11.33333333,0.0,116.0,0.0,0.0,0.0,0.0,4.0,0.0,571.0233333,0.0,24.94333333,19.66666667,16.63666667,0.666666667,0.643333333,71.0,0.0,244.2666667,0.0,56.0,0.0,351.7,0.0,6.0,150.6666667,116.0,0.0,0.333333333,7,3,2,U,AA,N,716,3353.0,418.21,338.41,3295.0,695,56.4,549.17,115.83,647,116,77,549.0,116.0,57.0,T,ATLANTIC SOUTH AREA,Y,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,11.0,S,U,6.0,M,7.0,3.0,,A,0.0,N,U,U,U,Y,Y,Y,206.0,1094473
10.2475,198.0,10.0,0.2475,0.0,0.0,0.0,0.0,0.0,-20.0,0.7425,5.0,0.0,0.0,0.0,11.0,0.0,62.0,0.0,42.33333333,0.0,47.0,0.0,0.0,0.0,0.0,25.0,0.0,63.37666667,0.0,67.71,20.66666667,30.85,13.66666667,42.28333333,57.0,0.0,89.89333333,0.0,26.33333333,0.0,41.19333333,0.0,5.0,62.0,47.0,0.0,0.0,7,2,2,U,AA,N,451,1040.0,133.25,82.06,1025.0,442,13.68,170.83,73.67,205,88,10,171.0,74.0,14.0,C,NEW YORK CITY AREA,Y,N,149.9899902,2.0,1.0,WCMB,0.0,0.0,O,15.0,S,M,4.0,M,6.0,1.0,,A,0.0,P,U,U,U,U,Y,N,206.0,1094474
89.915,751.5,41.28,0.7425,75.5,30.2,30.2,0.0,0.195,335.5,31.835,4.666666667,0.0,7.666666667,0.0,41.66666667,0.0,273.0,0.0,160.0,0.0,221.0,0.0,2.0,2.0,1.493333333,100.0,0.0,327.2333333,0.0,178.7966667,23.66666667,14.37333333,11.0,17.19333333,176.0,0.0,221.1033333,0.0,203.0,0.0,284.9266667,0.0,12.33333333,273.0,221.0,0.0,1.0,9,1,1,U,AA,N,2354,4354.0,501.21,430.6,4335.0,2343,53.83,541.88,292.88,640,332,79,555.0,297.0,59.0,S,SOUTH FLORIDA AREA,Y,R,79.98999023,2.0,2.0,WCMB,0.0,0.0,O,14.0,S,M,4.0,M,3.0,2.0,,A,0.0,U,U,U,U,U,Y,Y,18.0,1094475
40.9025,264.0,44.99,0.2475,11.0,4.385,3.8,0.585,1.28,-22.0,-2.7125,2.666666667,0.0,2.666666667,0.0,26.66666667,0.0,93.66666667,0.666666667,15.0,0.0,62.0,0.666666667,2.333333333,2.666666667,1.84,7.0,0.0,139.7033333,1.523333333,27.99333333,10.66666667,4.11,4.666666667,5.393333333,59.33333333,0.666666667,129.4033333,1.523333333,17.33333333,0.0,38.29333333,0.0,5.333333333,94.33333333,62.66666667,0.0,0.333333333,7,2,2,U,AA,N,487,1504.0,327.66,241.78,1487.0,474,40.3,247.83,79.0,271,83,42,248.0,79.0,40.0,T,OHIO AREA,Y,N,129.9899902,1.0,1.0,WCMB,1.0,1.0,O,5.0,S,A,2.0,M,7.0,2.0,,A,0.0,P,U,U,U,U,U,N,206.0,1094476
21.72,209.0,26.12,0.0,1.5,0.6,0.6,0.0,0.0,-209.0,30.68,4.0,0.0,0.0,0.0,27.33333333,0.0,92.66666667,0.0,50.66666667,0.0,62.66666667,0.0,6.0,7.333333333,3.07,31.66666667,0.666666667,75.30666667,0.0,58.78666667,15.33333333,16.18,20.33333333,18.85333333,44.0,0.0,56.12,0.0,60.66666667,0.0,77.97333333,0.0,4.0,92.66666667,62.66666667,0.0,1.666666667,7,1,1,U,CA,Y,1117,2461.0,276.08,205.47,2445.0,1111,41.09,489.0,222.2,521,235,41,,,,U,CALIFORNIA NORTH AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,8.0,M,U,3.0,M,4.0,2.0,,,0.0,J,U,U,U,U,U,N,206.0,1094477
30.5475,414.0,32.0775,1.2375,13.5,5.4,5.4,0.0,0.0,-414.0,-30.5475,208.6666667,0.0,42.33333333,0.0,72.66666667,0.0,412.6666667,0.0,183.0,0.0,148.0,0.0,4.666666667,8.0,5.49,71.66666667,0.0,223.53,0.0,128.9,31.33333333,48.01333333,0.0,0.0,110.3333333,0.0,167.3633333,0.0,118.0,0.0,185.07,0.0,251.0,412.6666667,148.0,0.0,6.333333333,9,2,1,U,EA,Y,2798,5686.0,519.52,389.83,4782.0,2374,48.73,597.75,296.75,552,285,41,556.0,275.0,47.0,U,SOUTHWEST AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,267.0,1094478
23.415,192.75,22.4925,0.0,1.5,0.6,0.6,0.0,0.0,-35.75,-22.575,10.66666667,0.0,2.666666667,0.0,6.0,0.0,71.66666667,0.0,50.0,0.0,58.0,0.0,1.333333333,4.0,3.133333333,21.33333333,0.0,80.41333333,0.0,69.79,17.33333333,24.47333333,12.33333333,21.68333333,63.66666667,0.0,109.6433333,0.0,35.33333333,0.0,40.56,0.0,13.33333333,71.66666667,58.0,0.0,2.333333333,9,1,1,U,BA,N,703,1478.0,309.14,243.62,1465.0,698,30.45,183.13,87.25,205,91,31,187.0,87.0,31.0,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,59.98999023,1.0,1.0,WCMB,1.0,1.0,O,5.0,S,M,5.0,M,7.0,,C,A,0.0,N,U,U,U,U,Y,Y,266.0,1094479
44.485,264.25,39.99,0.495,0.0,0.0,0.0,0.0,0.0,13.75,-0.495,1.0,0.0,1.333333333,0.0,44.66666667,0.0,165.3333333,0.0,28.66666667,0.0,118.3333333,0.0,4.0,4.0,1.04,17.33333333,0.0,114.5266667,0.0,30.26333333,11.66666667,5.07,3.0,3.656666667,106.3333333,0.0,94.36333333,0.0,40.66666667,0.0,50.42666667,0.0,2.333333333,165.3333333,118.3333333,0.0,1.0,9,1,1,U,CA,Y,1555,2997.0,495.51,455.74,2975.0,1538,56.97,371.88,192.25,260,149,45,351.0,188.0,48.0,S,OHIO AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,1.0,O,8.0,S,S,2.0,M,6.0,1.0,C,A,0.0,N,U,U,U,Y,U,Y,266.0,1094480
123.185,1307.0,46.055,0.7425,137.5,41.25,41.25,0.0,2.1375,345.0,149.265,10.0,0.0,0.0,0.0,12.33333333,0.0,99.66666667,0.0,23.0,0.0,79.33333333,0.0,1.0,23.66666667,23.34,14.33333333,0.0,797.72,0.0,80.21,8.666666667,20.61666667,3.0,20.93333333,73.0,0.0,417.92,0.0,25.66666667,0.0,460.01,0.0,10.0,99.66666667,79.33333333,0.0,0.0,9,2,1,U,A,N,850,6324.0,668.91,562.29,6270.0,844,70.29,783.75,105.5,1192,117,73,868.0,112.0,55.0,,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,59.98999023,3.0,3.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,259.0,1094481
23.2025,32.5,29.99,0.0,6.25,2.5,2.5,0.0,0.0,-31.5,-3.2125,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,1.333333333,0.0,8.0,0.0,3.333333333,4.0,2.326666667,1.333333333,2.0,4.996666667,0.0,0.433333333,1.666666667,0.486666667,0.666666667,0.353333333,7.666666667,0.0,4.353333333,0.0,1.666666667,0.0,1.076666667,0.0,0.0,11.0,8.0,0.0,0.0,9,1,1,Y,A,N,165,607.0,338.51,283.17,607.0,165,35.4,75.88,20.63,43,11,24,99.0,26.0,35.0,T,MIDWEST AREA,N,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,4.0,M,A,2.0,M,4.0,2.0,C,G,0.0,N,U,U,U,U,U,Y,263.0,1094482
60.2375,816.25,50.075,1.98,20.5,8.1825,7.5,0.6825,0.0,219.75,-0.9275,2.333333333,0.0,12.33333333,0.0,43.0,0.666666667,219.0,1.333333333,111.0,0.0,161.6666667,0.666666667,0.0,0.0,0.0,54.0,0.0,289.0333333,0.22,202.71,29.33333333,24.09,0.0,0.0,191.6666667,0.0,282.8933333,0.0,80.66666667,0.666666667,208.85,0.22,14.66666667,220.3333333,162.3333333,0.0,0.333333333,9,1,1,N,EA,Y,2173,5473.0,531.9,420.74,5158.0,2013,60.11,736.86,287.57,743,275,60,771.0,289.0,61.0,C,DALLAS AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,265.0,1094483
50.7375,840.5,49.99,0.2475,1.25,0.5,0.5,0.0,0.0,-66.5,-0.7475,7.0,0.0,3.333333333,0.0,90.33333333,0.0,374.6666667,0.0,94.33333333,0.0,275.6666667,0.0,0.0,0.0,0.0,47.0,1.0,442.7,0.0,189.6066667,28.0,18.97666667,7.333333333,5.223333333,172.3333333,0.0,269.1,0.0,186.3333333,0.0,363.2066667,0.0,10.33333333,374.6666667,275.6666667,0.0,2.333333333,9,5,2,U,A,N,2542,6263.0,929.61,813.58,5665.0,2312,116.23,809.29,330.29,863,325,51,854.0,339.0,124.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,129.9899902,1.0,1.0,WCMB,1.0,0.0,O,15.0,S,M,4.0,M,6.0,1.0,C,A,0.0,S,U,U,U,U,U,Y,266.0,1094484
34.99,312.25,44.99,0.0,0.0,0.0,0.0,0.0,0.0,-33.25,0.0,20.33333333,0.0,1.666666667,0.0,25.66666667,0.0,110.6666667,0.0,13.66666667,0.0,63.66666667,0.0,0.666666667,3.0,2.626666667,10.0,0.666666667,166.92,0.0,10.65,5.0,5.723333333,1.0,2.586666667,46.33333333,0.0,73.86333333,0.0,25.66666667,0.0,103.7066667,0.0,22.0,110.6666667,63.66666667,0.0,0.0,9,2,2,U,BA,N,768,2960.0,352.93,282.32,2934.0,759,35.29,366.75,94.88,323,88,35,331.0,88.0,35.0,,GREAT LAKES AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,5.0,S,A,3.0,M,9.0,2.0,C,A,0.0,N,U,U,Y,Y,U,Y,266.0,1094485
10.0,70.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,107.75,0.0,0.0,0.0,0.666666667,0.0,9.333333333,0.0,33.33333333,0.0,2.666666667,0.0,23.33333333,0.0,0.0,0.0,0.0,2.0,0.0,17.99666667,0.0,1.873333333,4.333333333,0.836666667,0.666666667,0.066666667,22.66666667,0.0,16.47333333,0.0,3.333333333,0.0,3.396666667,0.0,0.666666667,33.33333333,23.33333333,0.0,0.0,9,2,2,U,BA,N,333,666.0,159.61,104.26,657.0,330,13.03,82.13,41.25,34,24,10,49.0,26.0,10.0,S,ATLANTIC SOUTH AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,1.0,S,U,3.0,M,3.0,2.0,C,A,0.0,B,U,U,U,U,U,Y,266.0,1094486
67.59,294.75,44.99,0.0,81.5,32.6,32.6,0.0,0.0,-294.75,-32.6,0.666666667,0.0,3.666666667,0.0,9.333333333,0.0,75.33333333,0.0,40.33333333,0.0,62.0,0.0,0.0,0.0,0.0,14.33333333,0.0,122.8233333,0.0,106.0066667,18.33333333,11.94333333,5.666666667,18.24,60.66666667,0.0,149.97,0.0,41.33333333,0.0,78.86,0.0,4.333333333,75.33333333,62.0,0.0,3.0,7,3,3,N,B,N,1262,3165.0,571.7,488.45,2927.0,1158,81.41,487.83,193.0,393,140,78,488.0,193.0,81.0,S,DALLAS AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,15.0,S,M,3.0,M,9.0,1.0,C,A,0.0,S,U,U,U,U,Y,Y,205.0,1094487
38.5025,301.0,44.99,0.0,7.0,2.8,2.8,0.0,0.0,10.0,-3.5125,12.0,0.0,0.333333333,0.0,37.0,0.0,152.3333333,0.0,59.33333333,0.0,108.6666667,0.0,0.0,0.0,0.0,28.33333333,0.0,116.9366667,0.0,76.92666667,72.0,59.07333333,24.33333333,36.68666667,69.0,0.0,80.65666667,0.0,85.66666667,0.0,113.2066667,0.0,12.33333333,152.3333333,108.6666667,0.0,0.333333333,7,1,1,N,ZA,Y,905,1624.0,295.23,224.62,1622.0,903,37.44,270.33,150.5,298,158,40,270.0,151.0,38.0,U,GREAT LAKES AREA,N,N,129.9899902,1.0,1.0,WCMB,1.0,0.0,O,15.0,S,M,3.0,M,6.0,2.0,,A,0.0,P,U,U,U,U,Y,N,205.0,1094488
96.35,533.5,44.99,0.7425,79.0,31.6,31.6,0.0,15.3675,-327.5,-41.6,5.666666667,0.0,3.666666667,0.0,26.33333333,0.0,156.6666667,0.0,49.0,0.0,123.0,0.0,1.0,2.0,1.543333333,26.0,0.0,266.8366667,0.0,94.0,47.33333333,67.39333333,7.0,11.25333333,97.33333333,0.0,179.4766667,0.0,72.66666667,0.0,181.36,0.0,9.333333333,156.6666667,123.0,0.0,3.0,7,2,2,U,AA,N,1238,3361.0,597.65,527.04,3335.0,1228,87.84,555.83,204.67,643,250,110,556.0,205.0,88.0,C,NORTH FLORIDA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,3.0,S,S,1.0,M,1.0,2.0,,A,0.0,J,U,U,U,U,U,N,205.0,1094489
39.29,189.0,44.99,0.0,10.75,4.3,4.3,0.0,0.0,110.0,12.9,0.333333333,0.0,2.333333333,0.0,10.0,0.0,57.0,0.0,5.333333333,0.0,44.33333333,0.0,0.0,0.0,0.0,1.666666667,0.0,107.0,0.0,13.09,3.333333333,2.586666667,0.0,0.0,33.33333333,0.0,79.76333333,0.0,16.33333333,0.0,40.32666667,0.0,2.666666667,57.0,44.33333333,0.0,0.0,7,1,1,U,AA,N,248,829.0,296.88,211.0,817.0,244,35.17,136.17,40.67,152,49,35,136.0,41.0,35.0,S,NORTH FLORIDA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,M,U,1.0,M,5.0,,,,0.0,P,U,U,U,U,U,N,205.0,1094490
45.13,1118.75,40.03,0.0,2.75,1.1,1.1,0.0,0.0,128.25,2.86,40.66666667,0.0,12.0,0.0,61.33333333,0.0,292.0,0.0,102.3333333,0.0,196.3333333,0.0,11.0,16.0,10.20666667,57.33333333,0.0,433.5466667,0.0,221.5566667,97.66666667,141.0733333,37.0,123.11,98.33333333,0.0,150.8466667,0.0,157.0,0.0,504.2566667,0.0,52.66666667,292.0,196.3333333,0.0,2.666666667,7,1,1,Y,DA,Y,1502,6131.0,473.89,399.28,6131.0,1502,66.55,1021.83,250.33,1076,276,44,1022.0,250.0,67.0,,CHICAGO AREA,N,N,399.9899902,3.0,3.0,WCMB,0.0,0.0,,,,U,,N,,,,,0.0,P,U,U,U,U,U,N,189.0,1094491
49.7425,645.0,45.9675,0.0,0.25,0.0975,0.0,0.0975,0.0,118.0,4.2575,3.0,0.0,5.333333333,0.0,38.66666667,0.0,164.0,0.333333333,104.6666667,0.0,118.3333333,0.333333333,8.333333333,16.0,9.546666667,54.66666667,0.0,120.2,0.04,147.3,14.66666667,5.233333333,12.0,19.2,170.6666667,0.0,213.52,0.0,51.0,0.333333333,53.98,0.04,8.333333333,164.3333333,118.6666667,0.0,2.666666667,9,1,1,U,EA,Y,2701,5557.0,576.61,501.21,5549.0,2695,62.65,693.63,336.88,606,309,48,705.0,343.0,51.0,C,CENTRAL/SOUTH TEXAS AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,266.0,1094492
52.24,668.25,69.99,0.0,0.0,0.0,0.0,0.0,0.0,26.75,-1.35,7.333333333,0.0,0.333333333,0.0,2.333333333,0.0,260.3333333,0.0,65.0,0.0,253.0,0.0,2.333333333,6.0,4.49,31.66666667,0.666666667,321.27,0.0,86.10333333,39.0,50.56666667,5.333333333,5.566666667,130.3333333,0.0,154.6866667,0.0,183.6666667,0.0,252.6866667,0.0,7.666666667,260.3333333,253.0,0.0,0.0,7,2,1,U,C,Y,1869,3874.0,408.58,310.29,3808.0,1827,51.72,634.67,304.5,659,321,52,635.0,305.0,52.0,U,NEW YORK CITY AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,1.0,M,S,3.0,M,1.0,1.0,C,J,0.0,U,U,U,U,U,U,Y,205.0,1094493
59.8175,494.0,69.99,2.2275,19.0,7.6,7.6,0.0,0.0,359.0,23.5425,2.0,0.0,0.333333333,0.0,14.0,0.0,96.0,0.0,26.33333333,0.0,80.0,0.0,1.333333333,4.0,3.16,14.66666667,0.0,149.1933333,0.0,56.86,13.0,35.39666667,0.0,0.0,33.0,0.0,76.32333333,0.0,63.33333333,0.0,129.7266667,0.0,2.333333333,96.0,80.0,0.0,0.333333333,7,1,1,U,AA,N,930,2939.0,402.45,316.57,2923.0,927,52.76,487.17,154.5,374,145,52,487.0,155.0,53.0,S,PHILADELPHIA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,N,,,,,0.0,P,U,U,U,U,U,N,205.0,1094494
72.99,571.5,49.99,0.0,82.5,33.0,33.0,0.0,0.0,-58.5,-33.0,2.0,0.0,3.0,0.0,35.33333333,0.0,145.0,0.0,120.6666667,0.0,105.0,0.0,0.333333333,1.0,0.79,55.33333333,0.0,225.2733333,0.0,206.7,9.0,9.266666667,41.0,72.06666667,183.6666667,0.0,328.7833333,0.0,41.66666667,0.0,103.19,0.0,5.0,145.0,105.0,0.0,3.666666667,9,1,1,Y,J,N,1443,4292.0,707.72,637.11,4255.0,1432,79.64,531.88,179.0,591,222,84,556.0,197.0,88.0,S,CENTRAL/SOUTH TEXAS AREA,Y,N,199.9899902,1.0,1.0,WCMB,,,,,,,,,,,,,,,,,,,,,266.0,1094495
37.905,263.5,47.905,0.0,0.0,0.0,0.0,0.0,0.0,36.5,2.085,1.333333333,0.0,2.666666667,0.0,15.33333333,0.0,108.3333333,0.0,39.66666667,0.0,89.66666667,0.0,0.0,0.0,0.0,13.66666667,0.333333333,78.43666667,0.0,108.11,42.33333333,30.98,3.0,2.253333333,55.0,0.0,92.55666667,0.0,73.66666667,0.0,93.99,0.0,4.0,108.3333333,89.66666667,0.0,0.0,9,1,1,Y,BA,N,1387,2722.0,429.53,343.65,2702.0,1381,42.96,337.75,172.63,251,119,37,259.0,134.0,40.0,U,MIDWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,2.0,M,S,1.0,M,4.0,1.0,A,H,0.0,U,U,U,U,U,U,Y,266.0,1094496
18.805,88.75,21.405,0.495,0.0,0.0,0.0,0.0,0.0,22.25,45.875,1.666666667,0.0,0.333333333,0.0,13.33333333,0.0,48.0,0.0,19.33333333,0.0,32.66666667,0.0,2.666666667,3.0,0.976666667,13.66666667,0.0,19.83333333,0.0,16.77333333,12.66666667,7.153333333,2.666666667,2.563333333,7.666666667,0.0,6.38,0.0,40.66666667,0.0,30.22666667,0.0,2.0,48.0,32.66666667,0.0,0.0,7,1,1,U,ZA,Y,933,2191.0,275.96,201.35,2190.0,932,40.27,438.0,186.4,350,153,23,,,,U,NEW YORK CITY AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,N,,,,,0.0,C,U,U,U,U,U,N,205.0,1094497
59.7225,422.75,69.99,1.7325,0.0,0.0,0.0,0.0,0.0,16.25,0.2475,5.333333333,0.0,0.333333333,0.0,44.0,0.0,173.6666667,0.0,45.0,0.0,124.6666667,0.0,1.666666667,2.333333333,1.463333333,25.33333333,0.333333333,246.21,0.0,75.09,36.0,32.56,9.333333333,18.59,110.3333333,0.0,240.3633333,0.0,45.33333333,0.0,80.93666667,0.0,5.666666667,173.6666667,124.6666667,0.0,2.0,7,1,1,U,EA,Y,1076,2867.0,466.14,372.26,2861.0,1074,62.04,476.83,179.0,417,149,60,477.0,179.0,62.0,U,SOUTHWEST AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,N,,,,,0.0,X,U,U,U,U,U,N,205.0,1094498
163.07,1412.0,103.9425,0.0,160.75,63.775,63.775,0.0,5.3525,-290.0,-63.08,2.0,0.0,6.0,0.0,83.33333333,0.0,402.6666667,0.0,264.0,0.0,312.6666667,0.0,3.0,3.0,0.343333333,110.0,0.0,424.7266667,0.0,479.4933333,57.0,33.17666667,17.33333333,41.64,437.6666667,0.0,695.1033333,0.0,137.6666667,0.0,209.1166667,0.0,8.0,402.6666667,312.6666667,0.0,5.333333333,7,1,1,U,EA,Y,3759,8523.0,1093.73,982.4,8520.0,3758,163.73,1420.0,626.33,1509,650,184,1420.0,626.0,164.0,R,SOUTHWEST AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,4.0,S,B,1.0,M,3.0,1.0,,A,0.0,P,U,U,U,U,U,N,64.0,1094499
37.44,625.25,44.99,0.0,3.0,1.2,1.2,0.0,0.0,129.75,2.55,10.66666667,0.0,0.333333333,0.0,18.66666667,0.0,164.3333333,0.0,13.33333333,0.0,134.6666667,0.0,15.33333333,25.33333333,18.50333333,7.0,1.0,479.5466667,0.0,35.04,7.666666667,11.31333333,1.666666667,3.176666667,86.66666667,0.0,148.8666667,0.0,59.66666667,0.0,365.72,0.0,11.0,164.3333333,134.6666667,0.0,0.333333333,7,1,1,U,D5,Y,839,3340.0,320.97,250.36,3340.0,839,41.73,556.67,139.83,582,142,37,557.0,140.0,42.0,S,NEW YORK CITY AREA,Y,N,149.9899902,3.0,2.0,WCMB,0.0,0.0,O,1.0,S,M,1.0,M,7.0,,,A,0.0,P,U,U,U,U,U,N,190.0,1094500
70.91,924.0,47.615,2.2275,60.25,24.1,24.1,0.0,0.0,-240.0,-18.94,6.666666667,0.0,9.666666667,0.0,74.66666667,0.0,299.0,0.0,32.0,0.0,208.3333333,0.0,4.333333333,8.333333333,6.703333333,10.66666667,0.0,641.45,0.0,106.2233333,43.0,34.47666667,0.0,0.0,114.6666667,0.0,227.9733333,0.0,125.3333333,0.0,519.6966667,0.0,16.33333333,299.0,208.3333333,0.0,2.0,9,1,1,U,AA,N,1774,8048.0,650.8,576.19,8048.0,1774,72.02,1006.0,221.75,1004,241,77,1002.0,233.0,63.0,,GREAT LAKES AREA,N,R,39.98999023,2.0,2.0,WC,0.0,0.0,O,2.0,S,M,2.0,M,4.0,1.0,I,A,0.0,I,U,U,U,U,U,Y,241.0,1094501
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2,U,AA,N,782,2333.0,404.7,265.01,2333.0,782,66.25,583.25,195.5,590,206,73,,,,S,CALIFORNIA NORTH AREA,N,N,29.98999023,1.0,1.0,WCMB,0.0,0.0,R,,,S,5.0,M,1.0,,C,,0.0,O,U,U,U,U,U,Y,266.0,1094502
62.69,931.0,44.99,0.0,69.25,27.7,27.7,0.0,0.0,157.0,51.5,4.0,0.0,5.666666667,0.0,26.66666667,0.0,177.6666667,0.0,145.0,0.0,143.0,0.0,0.0,0.0,0.0,70.33333333,0.0,213.5533333,0.0,301.4033333,34.33333333,22.91333333,25.33333333,49.55333333,73.66666667,0.0,109.1533333,0.0,212.6666667,0.0,405.8,0.0,9.666666667,177.6666667,143.0,0.0,1.333333333,9,1,1,U,BA,N,2352,6664.0,383.46,347.84,6641.0,2348,43.48,830.13,293.5,879,325,46,873.0,312.0,46.0,C,DALLAS AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,2.0,M,U,1.0,M,3.0,,B,B,0.0,S,U,U,U,U,U,Y,188.0,1094503
